url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,which venue is listed the most?,"Venice, Italy",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,how many marathon wins did salvatore bettiol have before 1990?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,how many times was 1st place listed as the position?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,what venue comes first?,"Venice, Italy",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,what is the time difference between his best time from his worst finish excluding dnf results?,8:43
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,how many times did salvatore bettiol finish in first position?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,which year comes before 1991?,1990,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,are the dates in a consecutive order?,no,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,where was the venue of the last competition?,"Atlanta, United States",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-92.html,in what year did salvatore bettiol run in the most marathons?,1987
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-256.html,how long was tom neal an amateur boxer?,2 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-256.html,how many times did tom neil win in his career versus the amount he lost?,31-3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-256.html,which spouse was tom neal with the longest?,Gale Bennett,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-256.html,how many times did he lose in his career?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,how many times were consecutive games played against millwall?,1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,who was this team's first opponent during this season?,Reading,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,what is the date of the game with the largest attendance?,16 Oct 1920,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,what is the total number of games?,42,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,in how many games in this season did no one score for this team?,17,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,"who was this team's next opponent after swindon town on november 27, 1920?",Watford
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,what was the total attendance of the first five games in the season?,"54,500",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,"how many times were there at least 10,000 fans in attendance?",13,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,how many games did ginningham play?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,how many games are above 2 october 1920?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,how many people attended in millwall?,34000
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,"what is the number of times the venue is ""h""?",21,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-857.html,"with the attendance at most how many dates had over 13,000 attend?",5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,what was the most years a show lasted?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,how many shows were there in 2005?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,"besides rihaae, in what other show did gauri tejwani cameo in 2005?",Jassi Jaisi Koi Nahin
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,the shows with at most 1 cameo,Krishna Arjun|Rihaae|Jassi Jaisi Koi Nahin|Kumkum - Ek Pyara Sa Bandhan,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,what was the first tv series that gauri tejwani appeared in?,Noorjahan,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,"which was the only television show gauri starred in, in which she played herself?",Jassi Jaisi Koi Nahin,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,how many total television shows has gauri starred in?,12,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,the show above left right left,Kaisa Ye Pyar Hai
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,"in total, how many different tv series has gauri tejwani either starred or cameoed in?",11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,how many different tv shows was gauri tejwani in before 2000?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,which television show was gauri in for the longest amount of time?,Kyunki Saas Bhi Kabhi Bahu Thi,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,which television show was gari in before the year 2000?,Noorjahan,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-485.html,what was the show above rihaae and below kya hadsaa kya haqeeqa called?,Kyunki Saas Bhi Kabhi Bahu Thi
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,"who was the only nominee for the episode ""the triangle""?",Douglas Hines,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,what was the last award to be won by this show?,Outstanding Individual Achievement in Editing for a Series (Multi-Camera Production),https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,how many wins were after 1987?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,"which year was he nominated for ""cheers: the motion picture.""",1987,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,how many nominees were there in 1985?,4
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,what number of episodes won outstanding film editing for a series?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,what was the last year he was nominated for an award?,1993,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,"what was the next episode nominated for an emmy after ""fear is my co-pilot?""","Birth, Death, Love and Rice",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,what was the first year sam black was a nominee?,1984,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-787.html,how many categories were won between 1983 and 1993?,8
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/201-13.html,"which city in wisconsin is the most populous, based on the 2010 census?",Milwaukee,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/201-13.html,how many cities are in wisconsin?,190,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/201-13.html,what was the first city to be incorporated into wisconsin?,Chippewa Falls,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/201-13.html,which city has the most population in the 2010 census?,Milwaukee,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/201-13.html,how many cities have 1926 as their incorporation date?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/201-13.html,county has altoona and augusta?,Eau Claire,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/201-13.html,which city had the best population growth from 2000 to 2010?,Madison,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/201-13.html,"which city was incorporated in 1891 and has a population of 3,180 for its 2000 census and 3,293 for the 2010 census?",Brodhead,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,total number of assists and turnovers combined,193,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,who is the last player on the list to not attempt a 3 point shot?,Katie Hill
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,which player had the most total points?,Amber Merritt,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,number of 3 points attempted,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,"next to merritt, who was the top scorer?",Cobi Crispin,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,what is the difference between the highest scoring player's points and the lowest scoring player's points?,83,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,who had more steals than any other player?,Bridie Kean
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,"after playing seven games, how many players individual points were above 30?",4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,which player played in the least games?,Tina McKenzie,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,who is the first person on the list to play less than 20 minutes?,Tina McKenzie,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,how many total rebounds were made,243,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-292.html,total number of free throws attempted,57
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,what as the percentage total of ratings for episode 8?,14.0%,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,how many episode total are there?,11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,which episode was titled i want to let her attend school?,Ep. 4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,how many episodes are listed?,11,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,"other than the 10th episode, which other episode has a 14% rating?",Ep. 8
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,how many episodes were broadcast in april 2010 in japan?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,what was the name of the first episode of this show?,児童虐待からの脱出 渡り鳥になった二人,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,what was the name of the next episode after goodbye mother?,あの子を返して!,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,how many episodes had a consecutive rating over 11%?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-768.html,what episode number was the only episode to have over 16% of ratings?,11
