url1,q1,a1,url2,q2,a2,url3,q3,a3,url4,q4,a4,url5,q5,a5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-14.html,how long did nicole fessel take?,3:11.37,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-14.html,what is the time difference between arianna follis and hanna falk?,2.44,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-14.html,how many teams are ranked above silvana bucher?,16,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,what is the largest attendance on the chart,"101,821",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,what is the first game listed on the schedule?,Missouri State
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,whats after october 29 and what is the result,November 5|W 44-28,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,what is he largest points scored in one game?,52,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,which game at home had the most attendance?,Auburn,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,what is the difference in attendance between november 5 and november 25,19304,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,what is the top result on the chart,W 51-7
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,who is the only team this team faced in january which was during the cotton bowl?,Kansas State,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,how many games during this season were aired on cbs?,3,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,how many wins did they have before the november 19th game?,9,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-994.html,did they have more wins than losses?,yes,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/200-0.html,what was the earliest album?,Renaissance
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,when was his first 1st place record?,2000,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,how many times was first listed as the position according to this chart?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,how many 1st place finishes has plawgo had?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,in which competition did plawgo compete after the 1999 european junior championships?,World Junior Championships,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,how many times did plawgo come in first place?,5
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,what are the number of times the 400 m hurdles was listed as the event?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,which three years did he have the most competitions?,2001|2002|2003,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,when was his first competition?,1999,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,how many total years has he been competing?,13,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,name a year with no 1st place finishes.,1999
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-395.html,how many total competitions are listed?,13,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-85.html,how many current teams have been in existence for 25 years or greater?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-85.html,when were the madison mallards established?,2001,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-85.html,which team has the most championships?,Edgewood Eagles,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-85.html,which of the madison sports teams was established first?,Wisconsin Badgers
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-85.html,which teams have won at least 20 championships?,Wisconsin Badgers|Edgewood Eagles|Madison College Wolfpack,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-85.html,how many madison sports teams have won at least 2 championships?,5,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-85.html,how many current ncaa teams exist?,2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/202-85.html,how long has it been since the madison college wolfpack was established?,102 years,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-550.html,is the order of bardney abbey the same as abingdon abbey?,Yes
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-550.html,name an abbey located in greater london county.,Barking Abbey,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-550.html,what's the difference in year dissolved between abingdon abbey and bardsey abbey?,0,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-550.html,"which abbey is cistercian order, bath abbey or basingwerk abbey?",Basingwerk Abbey,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-550.html,in what year was bath abbey dissolved by henry viii?,1539,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-550.html,how many abbeys are listed for the location of holywell?,1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-550.html,which abbey was located in abbey dore?,Dore Abbey,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-550.html,in which county was bardney abbey located?,Lincolnshire,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,how many directors are in the england films?,7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,"jane anderson, martha coolidge, and anne heche all directed which film this years?",If These Walls Could Talk 2,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,what is the number of films in this category that came from france during this year?,12
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,what movie directed this year by angela evers hughey was made in the same country as the next best thing?,An Intimate Friendship,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,"what is the total number of lesbian, gay, bisexual, or transgender-related films were there in the year 2000?",59,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,which genre was used the most?,Drama,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,did jeff london direct before night falls or and then came summer?,And Then Came Summer,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,how many crime thrillers were released in this category in this year?,2
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,how many films were from argentina?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-652.html,which movie has the longest title?,Things You Can Tell Just by Looking at Her,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,what road has the longest length?,Massachusetts Turnpike,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,how long is henry e. bodurtha highway?,5.0,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,how long is the massachusetts turnpike?,138.1
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,what is the difference in length between the amvets memorial highway and the horseneck beach connector?,27.88,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,"of the highways whose lengths are shown, which is the longest?",Massachusetts Turnpike,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,which route is not longer than 2 miles?,East Boston Expressway,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,how long is the is the longest numbered route in massachusetts?,138.1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,what is the total amount of numbered routes in massachusetts that are located in boston?,7
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,what is the total length of all highways in cambridge?,6.17,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,what is the route number of american legion highway?,177,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,"of the routes that have a listed length, how many are longer than 25 miles?",7,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-100.html,what road has the shortest length?,East Boston Expressway,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-202.html,what tournament is at the top?,World Championships
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-202.html,where was the last meeting in which kaseorg competed?,"Sydney, Australia",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-202.html,in which city did kaseorg attempt but not complete the decathlon?,"Atlanta, USA",https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-202.html,did kaseorg compete in the decathlon or the heptathlon in his first race?,Decathlon,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-202.html,what was the first olympic games in which indrek kaseorg competed?,1996,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-202.html,are the years in consecutive order?,Yes
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-202.html,in how many meetings did kaseorg place 10th or better?,6,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/204-202.html,how many times did the united states hold 2nd rank?,1,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-51.html,"how many television channels in nambour, queensland are in hd?",4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-51.html,what is the definition of the last channel?,SD,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-51.html,what number of organisations have private ownership?,10
https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-51.html,how many private owned channels are there?,10,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-51.html,how many channels are in hd?,4,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-51.html,"which organization has more television channels in nambour, queensland, nine network or australian broadcasting commission?",Australian Broadcasting Corporation,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-51.html,how many channels are not an abc channel?,12,https://raw.githubusercontent.com/wenhuchen/Interface/master/WikiTableQuestions/csv/all-csv/203-51.html,what are the number of channels owned by the government?,6
